id,Age,Gender,Sleep_Start,Sleep_End,Sleep_Duration,Sleep_Quality,Exercise_Time,Caffeine_Intake,Screen_Time_Before_Bed,Work_Hours,Productivity_Score,Mood_Score,Stress_Level
5716.0,55.0,Other,22.38,5.68,7.3,3.0,13.0,263.0,76.0,8.996779848154837,2.0,7.0,6.0
,38.0,Female,21.98,4.46,6.47,5.0,20.0,256.0,158.0,5.337354301725312,3.0,6.0,2.0
3332.0,39.0,Other,23.37,6.56,7.2,6.0,39.0,260.0,2.0,4.66766884113901,8.0,5.0,9.0
1297.0,55.0,Male,21.7,4.12,6.42,4.0,23.0,27.0,145.0,9.774803521397915,6.0,2.0,3.0
3026.0,41.0,Male,22.7,6.67,7.97,3.0,24.0,104.0,22.0,11.226672510512037,7.0,1.0,9.0
5253.0,58.0,Female,21.48,2.78,5.3,6.0,56.0,216.0,30.0,10.731468717080174,1.0,3.0,6.0
7122.0,35.0,Male,23.6,4.85,5.25,10.0,21.0,23.0,139.0,11.231130752715456,5.0,4.0,7.0
1791.0,30.0,Female,22.5,7.06,8.56,8.0,80.0,40.0,12.0,9.874687024579364,8.0,10.0,4.0
4873.0,23.0,Female,20.77,4.87,8.11,7.0,5.0,225.0,52.0,9.191350036055937,5.0,5.0,7.0
8521.0,38.0,Male,22.2,5.91,7.71,10.0,22.0,287.0,71.0,8.200199819405558,5.0,4.0,1.0
4876.0,58.0,Male,21.52,2.86,5.34,1.0,37.0,246.0,91.0,5.102178264377736,1.0,10.0,3.0
1966.0,55.0,Other,21.7,5.1,7.4,1.0,1.0,166.0,141.0,11.417766350712784,3.0,10.0,8.0
9116.0,22.0,Other,22.85,6.07,7.22,3.0,79.0,67.0,90.0,10.885625383276825,10.0,10.0,2.0
5094.0,43.0,Male,23.33,5.45,6.12,7.0,11.0,175.0,102.0,10.24346765191076,6.0,5.0,2.0
3034.0,24.0,Other,23.67,5.67,6.0,3.0,63.0,298.0,43.0,4.519860561675287,7.0,9.0,3.0
2445.0,53.0,Female,20.77,1.86,5.1,7.0,22.0,271.0,43.0,6.466286776636156,1.0,3.0,1.0
6720.0,48.0,Female,21.53,2.29,4.76,2.0,3.0,252.0,109.0,7.424644099830235,7.0,8.0,8.0
1680.0,45.0,Female,22.15,3.7,5.55,7.0,17.0,6.0,154.0,11.986774251108985,5.0,5.0,2.0
7508.0,27.0,Male,22.33,4.5,6.17,6.0,27.0,187.0,69.0,9.97208746391188,1.0,5.0,10.0
9594.0,21.0,Male,23.72,6.34,6.62,5.0,58.0,195.0,3.0,6.203123598006829,5.0,8.0,6.0
6816.0,54.0,Male,22.85,3.91,5.06,8.0,69.0,231.0,58.0,7.895930852987004,2.0,3.0,7.0
,36.0,Male,23.28,7.8,8.52,5.0,22.0,172.0,168.0,11.447879012070045,6.0,6.0,1.0
4852.0,39.0,Female,20.6,5.28,8.68,10.0,75.0,233.0,118.0,7.725151473091916,4.0,10.0,5.0
6838.0,29.0,Other,22.08,3.17,5.09,7.0,74.0,213.0,35.0,9.122351335608688,7.0,7.0,2.0
4599.0,19.0,Male,22.38,6.12,7.73,3.0,14.0,67.0,170.0,8.660670904784439,9.0,1.0,8.0
6768.0,36.0,Female,23.23,6.19,6.96,5.0,45.0,282.0,113.0,9.36008019199902,9.0,4.0,10.0
8177.0,33.0,Male,23.42,8.49,9.07,4.0,77.0,279.0,26.0,11.51428436531464,8.0,8.0,1.0
5607.0,42.0,Other,20.72,3.4,6.68,8.0,88.0,106.0,117.0,4.589391188968231,8.0,6.0,6.0
3183.0,33.0,Female,21.73,5.95,8.22,7.0,20.0,139.0,3.0,9.777341469381804,10.0,8.0,5.0
7114.0,23.0,Other,20.38,1.17,4.79,4.0,23.0,124.0,174.0,6.025072288121436,2.0,5.0,8.0
5815.0,42.0,Female,23.5,6.34,6.84,1.0,84.0,179.0,162.0,6.98550314840463,1.0,6.0,10.0
6453.0,57.0,Other,20.87,5.34,8.47,1.0,84.0,144.0,131.0,8.895790004074335,2.0,6.0,10.0
5333.0,39.0,Other,21.83,4.35,6.52,7.0,86.0,74.0,21.0,4.908675997917375,9.0,2.0,4.0
8346.0,31.0,Other,21.8,3.68,5.88,8.0,52.0,114.0,77.0,11.259672734042809,10.0,2.0,4.0
,24.0,Female,20.37,2.41,6.04,7.0,10.0,204.0,38.0,10.962392491779362,9.0,8.0,2.0
,20.0,Male,21.98,5.62,7.64,2.0,1.0,275.0,96.0,6.118927859594549,9.0,4.0,8.0
2817.0,56.0,Male,22.68,3.52,4.84,2.0,67.0,276.0,158.0,8.163984773544968,5.0,7.0,10.0
2051.0,57.0,Male,22.9,5.8,6.9,6.0,38.0,132.0,100.0,4.682453981520192,2.0,2.0,4.0
5534.0,21.0,Male,22.97,7.02,8.05,1.0,72.0,235.0,5.0,8.788680244796566,1.0,7.0,8.0
9904.0,56.0,Other,22.47,4.38,5.92,7.0,27.0,56.0,81.0,6.932073021655885,7.0,4.0,8.0
3210.0,50.0,Other,20.7,3.44,6.74,1.0,52.0,0.0,85.0,10.982979710604234,4.0,1.0,5.0
5080.0,55.0,Male,23.37,5.47,6.11,8.0,30.0,6.0,3.0,8.559646091809606,2.0,8.0,3.0
2900.0,51.0,Female,22.38,4.65,6.26,9.0,49.0,77.0,151.0,7.075724347732227,2.0,4.0,3.0
2059.0,21.0,Other,22.9,6.92,8.02,9.0,84.0,54.0,55.0,5.059808388082221,9.0,2.0,6.0
6439.0,23.0,Female,23.08,7.29,8.2,7.0,56.0,29.0,7.0,9.812852180042425,4.0,6.0,7.0
6927.0,48.0,Other,23.93,6.64,6.7,7.0,65.0,196.0,96.0,5.3070225285817445,3.0,6.0,8.0
8477.0,52.0,Male,21.17,5.59,8.43,2.0,20.0,219.0,154.0,6.784030150078796,3.0,4.0,6.0
6358.0,52.0,Female,23.62,4.54,4.93,6.0,82.0,217.0,115.0,4.554083810642023,10.0,6.0,5.0
7400.0,21.0,Female,23.6,5.38,5.78,3.0,89.0,14.0,135.0,8.919103063841558,6.0,3.0,6.0
8175.0,56.0,Other,20.27,2.78,6.52,1.0,44.0,195.0,137.0,6.373364354293967,7.0,2.0,4.0
5699.0,55.0,Female,22.55,5.41,6.86,2.0,65.0,231.0,124.0,7.183818252905367,4.0,7.0,8.0
5367.0,41.0,Male,21.55,2.07,4.52,4.0,61.0,179.0,114.0,5.096595369964045,4.0,7.0,8.0
2553.0,57.0,Other,21.58,3.49,5.9,8.0,40.0,0.0,80.0,8.170475615049167,7.0,4.0,10.0
9829.0,27.0,Female,22.85,5.32,6.47,5.0,50.0,256.0,96.0,5.721541858723109,5.0,7.0,8.0
7057.0,41.0,Other,20.02,3.06,7.05,10.0,86.0,288.0,107.0,11.094632261991986,9.0,9.0,4.0
3860.0,30.0,Female,21.48,3.26,5.77,9.0,33.0,211.0,15.0,10.857610438866216,1.0,7.0,1.0
8505.0,19.0,Female,21.05,6.43,9.38,9.0,89.0,201.0,72.0,9.051988442045324,1.0,7.0,9.0
6783.0,33.0,Male,22.15,5.95,7.8,2.0,2.0,183.0,65.0,8.50269056352295,4.0,2.0,7.0
7308.0,43.0,Male,22.45,3.03,4.58,7.0,54.0,189.0,142.0,11.990718461414662,1.0,6.0,5.0
2616.0,44.0,Male,22.05,4.77,6.72,10.0,22.0,203.0,87.0,4.690666112418862,9.0,1.0,6.0
3082.0,19.0,Other,21.65,4.15,6.5,4.0,16.0,8.0,179.0,8.511394512805186,6.0,4.0,7.0
6393.0,34.0,Other,21.57,4.54,6.98,1.0,60.0,242.0,16.0,5.48825394145355,6.0,9.0,1.0
3061.0,45.0,Other,23.85,4.78,4.93,2.0,28.0,27.0,148.0,8.821898263128993,3.0,4.0,4.0
7799.0,38.0,Female,20.65,3.74,7.09,8.0,59.0,36.0,171.0,7.873996945262196,4.0,2.0,5.0
6776.0,53.0,Female,20.5,4.4,7.9,2.0,84.0,204.0,37.0,4.8369013461906345,6.0,8.0,2.0
8454.0,36.0,Male,21.77,3.55,5.78,4.0,75.0,113.0,84.0,8.947262134416263,4.0,4.0,4.0
1915.0,29.0,Male,23.45,5.89,6.44,10.0,53.0,213.0,6.0,7.286223109884517,2.0,9.0,6.0
6126.0,56.0,Female,22.18,3.54,5.36,3.0,27.0,98.0,75.0,7.651465549597353,10.0,6.0,6.0
5671.0,44.0,Male,20.9,2.38,5.48,10.0,73.0,224.0,81.0,7.251972547510157,7.0,8.0,6.0
8614.0,58.0,Other,21.7,5.44,7.74,3.0,53.0,141.0,137.0,9.697056881426374,2.0,10.0,5.0
1179.0,30.0,Other,20.12,5.26,9.14,6.0,16.0,4.0,71.0,4.609175417975796,2.0,3.0,9.0
1972.0,21.0,Other,21.78,6.38,8.6,7.0,20.0,278.0,138.0,11.136180121381557,9.0,2.0,2.0
6466.0,28.0,Female,20.55,2.25,5.7,6.0,42.0,93.0,179.0,11.495349609230434,2.0,1.0,5.0
8909.0,58.0,Female,23.9,4.68,4.78,5.0,21.0,239.0,56.0,11.592607981980851,9.0,2.0,2.0
1749.0,53.0,Male,20.05,3.46,7.41,3.0,9.0,105.0,21.0,5.071234806200363,1.0,5.0,3.0
8820.0,57.0,Female,23.08,6.62,7.54,9.0,41.0,298.0,127.0,5.540704373915142,8.0,3.0,9.0
2974.0,31.0,Other,22.07,6.03,7.97,5.0,85.0,139.0,7.0,6.6455074186738505,3.0,7.0,9.0
5321.0,28.0,Other,22.33,4.12,5.78,5.0,86.0,43.0,87.0,5.854419154390708,1.0,2.0,6.0
1220.0,28.0,Female,20.98,4.13,7.14,3.0,23.0,293.0,2.0,4.707237551257011,8.0,6.0,2.0
3291.0,32.0,Male,23.9,7.47,7.57,3.0,25.0,219.0,125.0,8.470609199458703,1.0,5.0,4.0
4516.0,36.0,Male,23.17,8.12,8.96,4.0,44.0,107.0,13.0,9.733661372534698,5.0,9.0,6.0
3375.0,36.0,Female,21.48,2.07,4.59,3.0,82.0,268.0,48.0,11.630027292430896,9.0,7.0,5.0
1328.0,33.0,Male,20.17,1.58,5.42,3.0,81.0,170.0,100.0,9.947392229218032,3.0,9.0,2.0
1644.0,38.0,Female,22.97,8.32,9.35,4.0,10.0,101.0,24.0,8.747660912758313,4.0,4.0,5.0
1333.0,18.0,Other,23.02,5.65,6.63,4.0,5.0,276.0,102.0,6.598727945251827,6.0,9.0,10.0
5921.0,19.0,Female,20.7,2.07,5.37,5.0,70.0,251.0,78.0,4.321459278770426,7.0,5.0,7.0
8540.0,45.0,Female,20.02,3.51,7.49,2.0,45.0,159.0,124.0,6.360485367983126,3.0,6.0,9.0
4624.0,54.0,Female,22.83,4.42,5.59,6.0,26.0,287.0,114.0,8.083675067939987,10.0,6.0,10.0
3302.0,50.0,Female,22.03,5.86,7.83,6.0,87.0,176.0,99.0,6.354714642690735,10.0,1.0,3.0
,19.0,Other,21.65,6.17,8.52,8.0,8.0,4.0,6.0,4.05928131502256,8.0,9.0,9.0
1431.0,53.0,Male,20.77,3.49,6.72,2.0,64.0,254.0,15.0,10.306693308151758,4.0,6.0,3.0
6151.0,40.0,Male,22.45,6.37,7.92,8.0,65.0,117.0,34.0,5.845586490337514,10.0,8.0,5.0
1345.0,45.0,Female,21.67,4.98,7.32,8.0,86.0,107.0,41.0,4.831550205391046,4.0,5.0,8.0
6782.0,18.0,Female,22.53,4.41,5.87,4.0,13.0,164.0,159.0,11.437839837635428,1.0,7.0,6.0
5943.0,19.0,Male,23.9,8.71,8.81,10.0,58.0,242.0,23.0,4.415336280964846,10.0,6.0,1.0
3400.0,47.0,Female,22.25,4.62,6.37,2.0,0.0,93.0,97.0,5.197253072352887,2.0,6.0,8.0
6656.0,27.0,Female,21.73,3.99,6.26,10.0,82.0,81.0,22.0,6.496278064986672,9.0,1.0,2.0
1880.0,53.0,Female,23.07,5.95,6.89,5.0,81.0,0.0,138.0,9.140801456497298,8.0,3.0,6.0
7513.0,58.0,Female,20.32,2.19,5.87,8.0,77.0,97.0,105.0,6.944905939067505,2.0,1.0,10.0
7901.0,28.0,Female,23.3,5.99,6.69,2.0,67.0,148.0,4.0,6.596710633199871,10.0,7.0,8.0
7839.0,42.0,Male,21.6,2.3,4.7,10.0,33.0,171.0,106.0,11.393376390522626,3.0,9.0,7.0
3783.0,40.0,Male,22.2,5.37,7.17,7.0,49.0,148.0,106.0,5.329771861680237,2.0,7.0,9.0
3031.0,19.0,Other,22.3,3.52,5.22,2.0,60.0,93.0,149.0,9.66372566714704,5.0,3.0,7.0
3540.0,42.0,Other,20.55,4.02,7.47,4.0,85.0,224.0,173.0,7.808499932152777,1.0,5.0,4.0
4482.0,44.0,Male,20.57,5.99,9.42,2.0,9.0,110.0,27.0,8.819482273272566,9.0,1.0,3.0
5836.0,58.0,Male,20.3,1.88,5.58,4.0,6.0,115.0,106.0,7.194583008465246,10.0,1.0,7.0
4032.0,45.0,Female,21.63,5.88,8.24,8.0,3.0,264.0,99.0,7.9561363497549635,10.0,2.0,1.0
1420.0,37.0,Other,22.42,4.59,6.17,4.0,64.0,235.0,76.0,8.859990216954202,6.0,5.0,4.0
7349.0,51.0,Male,23.12,8.02,8.9,3.0,9.0,55.0,42.0,7.585507007378826,2.0,1.0,1.0
2298.0,18.0,Male,23.38,6.35,6.97,1.0,27.0,106.0,44.0,11.49934478921331,8.0,2.0,7.0
2773.0,51.0,Female,22.73,7.56,8.83,9.0,63.0,257.0,5.0,5.455314349912857,2.0,1.0,10.0
3600.0,52.0,Other,21.47,4.54,7.08,8.0,76.0,89.0,149.0,7.517905375454004,7.0,5.0,4.0
1954.0,48.0,Male,21.82,4.31,6.49,2.0,77.0,67.0,43.0,9.192501375730297,3.0,3.0,3.0
9420.0,22.0,Male,22.1,2.71,4.61,1.0,74.0,51.0,100.0,9.568125954509624,9.0,10.0,4.0
5612.0,41.0,Female,22.68,6.49,7.81,3.0,23.0,117.0,11.0,5.716864890909318,3.0,4.0,9.0
6703.0,46.0,Male,22.97,4.75,5.79,2.0,11.0,81.0,99.0,7.390648719858104,3.0,5.0,3.0
2996.0,55.0,Other,20.3,5.74,9.44,3.0,68.0,198.0,84.0,5.814134946842669,1.0,9.0,3.0
8019.0,57.0,Male,21.83,5.95,8.12,8.0,35.0,276.0,26.0,7.444152419391295,5.0,5.0,3.0
5003.0,27.0,Female,23.88,9.35,9.47,9.0,36.0,185.0,31.0,11.21556807957765,5.0,1.0,9.0
7026.0,54.0,Female,23.28,7.33,8.05,10.0,46.0,230.0,125.0,9.824205881428396,6.0,9.0,8.0
9939.0,36.0,Other,23.58,5.62,6.03,7.0,62.0,76.0,54.0,4.441514430129755,1.0,1.0,6.0
7257.0,49.0,Male,21.3,2.36,5.06,7.0,20.0,214.0,143.0,11.377385114521829,4.0,10.0,10.0
5053.0,42.0,Male,21.73,2.69,4.96,2.0,35.0,211.0,96.0,5.200831058690016,2.0,6.0,3.0
2328.0,46.0,Male,21.92,3.22,5.31,2.0,77.0,229.0,78.0,10.021716446098669,4.0,8.0,9.0
6893.0,29.0,Other,22.45,6.52,8.07,10.0,34.0,147.0,128.0,4.762260100675695,6.0,10.0,6.0
7549.0,34.0,Other,20.08,2.92,6.83,1.0,31.0,228.0,120.0,8.945080093826222,4.0,3.0,9.0
,30.0,Female,21.27,4.05,6.78,1.0,89.0,99.0,92.0,9.209744873311774,9.0,10.0,9.0
5534.0,49.0,Female,22.22,3.42,5.2,9.0,15.0,136.0,67.0,5.429527601322235,7.0,9.0,2.0
7503.0,18.0,Male,21.78,2.51,4.73,10.0,46.0,278.0,90.0,10.207879597287576,1.0,8.0,3.0
9316.0,46.0,Other,22.55,7.42,8.87,5.0,70.0,169.0,145.0,4.28407228297376,6.0,3.0,10.0
2455.0,34.0,Male,22.88,7.83,8.94,9.0,32.0,281.0,41.0,10.94516122462311,7.0,8.0,10.0
2775.0,50.0,Other,22.47,3.24,4.78,3.0,27.0,265.0,105.0,5.656685752077481,4.0,1.0,6.0
3435.0,22.0,Male,23.83,7.28,7.45,3.0,34.0,115.0,44.0,5.992338285164341,8.0,4.0,2.0
5676.0,33.0,Male,21.53,5.66,8.13,9.0,71.0,26.0,98.0,10.481583619210896,4.0,10.0,7.0
9565.0,52.0,Other,22.45,6.67,8.22,5.0,32.0,223.0,137.0,10.15560316558488,3.0,4.0,10.0
9675.0,59.0,Other,23.92,4.86,4.95,5.0,78.0,221.0,165.0,5.743863370444706,9.0,7.0,8.0
3383.0,54.0,Female,20.33,2.72,6.39,4.0,70.0,247.0,104.0,8.205350728505735,2.0,5.0,6.0
3434.0,58.0,Male,23.3,8.52,9.22,4.0,46.0,90.0,43.0,11.547671738112896,9.0,2.0,5.0
6359.0,40.0,Female,20.33,4.42,8.08,2.0,89.0,33.0,80.0,11.180436040874676,8.0,4.0,2.0
1046.0,48.0,Male,22.67,7.01,8.34,7.0,48.0,141.0,156.0,11.679017887151227,7.0,3.0,3.0
1903.0,30.0,Male,20.42,5.88,9.46,9.0,82.0,242.0,111.0,8.577166470005583,5.0,5.0,4.0
3076.0,41.0,Male,22.4,6.93,8.53,5.0,16.0,91.0,159.0,6.379925106884287,2.0,6.0,10.0
9402.0,25.0,Female,20.45,0.95,4.5,4.0,0.0,78.0,133.0,8.472003590770255,4.0,5.0,8.0
9733.0,49.0,Other,21.33,5.45,8.12,9.0,55.0,229.0,158.0,6.924501122223743,6.0,8.0,6.0
1145.0,46.0,Male,22.18,2.88,4.69,7.0,15.0,127.0,11.0,9.443128193394426,4.0,10.0,1.0
4152.0,48.0,Male,20.97,3.18,6.22,2.0,87.0,288.0,117.0,6.485785080293703,10.0,9.0,4.0
2957.0,34.0,Other,20.08,4.18,8.09,4.0,7.0,92.0,72.0,6.237674620808109,8.0,8.0,2.0
9480.0,31.0,Female,22.6,7.14,8.54,4.0,5.0,160.0,127.0,5.306477133918143,4.0,4.0,6.0
9526.0,39.0,Other,21.45,3.29,5.84,2.0,11.0,210.0,56.0,7.150468131640679,10.0,7.0,2.0
4550.0,18.0,Male,22.77,5.59,6.82,7.0,77.0,166.0,178.0,11.708580000964272,9.0,10.0,4.0
8221.0,22.0,Other,23.02,5.84,6.82,10.0,68.0,203.0,120.0,8.853283487909128,5.0,3.0,3.0
8504.0,47.0,Male,21.47,4.32,6.85,9.0,72.0,39.0,49.0,10.73207224644179,6.0,2.0,3.0
,39.0,Male,21.77,6.98,9.21,1.0,6.0,118.0,30.0,8.61996437085094,7.0,3.0,9.0
3026.0,27.0,Male,22.3,5.77,7.47,1.0,45.0,234.0,167.0,5.695553954498182,2.0,4.0,3.0
,57.0,Other,22.3,5.05,6.75,3.0,52.0,99.0,163.0,9.843415620251175,9.0,5.0,5.0
8467.0,23.0,Male,20.33,4.15,7.82,5.0,23.0,114.0,91.0,10.0566526859147,6.0,2.0,9.0
,32.0,Male,20.97,3.99,7.02,6.0,77.0,34.0,124.0,7.006852674843603,6.0,9.0,3.0
5046.0,54.0,Male,23.3,7.38,8.08,6.0,72.0,60.0,140.0,4.704161047243519,10.0,2.0,7.0
8097.0,31.0,Female,22.47,5.64,7.17,6.0,23.0,293.0,133.0,6.909842275676492,10.0,4.0,10.0
7304.0,40.0,Female,21.88,4.0,6.11,3.0,67.0,84.0,55.0,9.10811440675834,6.0,8.0,3.0
5629.0,57.0,Male,23.67,7.29,7.62,5.0,54.0,120.0,78.0,10.155415352377076,3.0,4.0,10.0
1375.0,36.0,Female,23.12,6.52,7.4,4.0,71.0,104.0,161.0,8.496823986470154,2.0,5.0,6.0
5648.0,29.0,Other,20.52,4.33,7.82,2.0,48.0,30.0,91.0,4.933328502812159,7.0,4.0,10.0
4784.0,38.0,Other,21.4,2.52,5.12,5.0,76.0,90.0,32.0,9.521894028040236,1.0,5.0,2.0
7699.0,19.0,Other,23.75,9.14,9.39,3.0,2.0,118.0,160.0,4.542716131618889,5.0,4.0,3.0
2993.0,52.0,Other,21.27,3.07,5.8,8.0,9.0,50.0,111.0,4.641538312317515,1.0,1.0,1.0
7183.0,43.0,Other,21.2,6.24,9.04,3.0,14.0,44.0,20.0,8.18450560744201,6.0,8.0,8.0
3415.0,35.0,Other,22.02,5.91,7.89,4.0,49.0,142.0,145.0,9.757028756831488,8.0,4.0,10.0
1336.0,43.0,Female,23.1,6.3,7.2,9.0,43.0,40.0,53.0,6.953661228784828,9.0,10.0,5.0
6729.0,25.0,Female,23.73,7.78,8.04,9.0,77.0,227.0,69.0,10.230599708023282,1.0,9.0,8.0
2254.0,35.0,Female,23.63,5.45,5.82,4.0,1.0,232.0,163.0,5.006601922433743,8.0,3.0,6.0
3903.0,31.0,Male,22.88,6.98,8.1,5.0,54.0,179.0,38.0,11.579353013736643,8.0,10.0,4.0
6419.0,50.0,Male,20.3,1.43,5.13,4.0,43.0,110.0,6.0,6.509616480108349,5.0,2.0,6.0
5114.0,32.0,Male,23.35,8.37,9.02,6.0,69.0,261.0,75.0,8.982361224717913,4.0,7.0,6.0
8113.0,45.0,Other,23.57,6.33,6.77,1.0,66.0,154.0,166.0,10.53595390873592,3.0,6.0,4.0
4330.0,55.0,Female,21.5,3.54,6.04,6.0,77.0,215.0,99.0,9.791523981215416,1.0,5.0,8.0
5101.0,53.0,Female,21.6,5.44,7.84,4.0,51.0,119.0,76.0,5.281938241409773,3.0,2.0,10.0
5271.0,19.0,Male,21.25,5.43,8.18,9.0,50.0,126.0,150.0,10.542177503112244,6.0,2.0,10.0
4788.0,39.0,Other,23.28,6.65,7.37,3.0,32.0,237.0,80.0,7.913030378492116,2.0,2.0,10.0
6143.0,35.0,Other,21.42,6.42,9.0,7.0,73.0,75.0,117.0,8.376421447244782,3.0,6.0,6.0
7494.0,50.0,Female,22.17,6.85,8.68,1.0,31.0,85.0,35.0,11.637455870228903,9.0,2.0,1.0
8940.0,21.0,Female,22.82,7.87,9.06,10.0,26.0,259.0,127.0,6.58958425613773,6.0,10.0,3.0
4187.0,47.0,Other,20.5,1.42,4.92,9.0,76.0,148.0,109.0,6.997416905556892,9.0,2.0,4.0
9571.0,39.0,Female,20.35,5.31,8.96,2.0,44.0,199.0,68.0,9.491911257580249,3.0,6.0,5.0
7764.0,46.0,Female,20.47,1.12,4.65,3.0,7.0,271.0,42.0,7.212764899140014,8.0,9.0,8.0
1223.0,49.0,Female,23.87,5.7,5.84,10.0,43.0,288.0,171.0,11.67810113006434,3.0,3.0,6.0
,37.0,Other,22.15,2.9,4.75,1.0,62.0,144.0,144.0,11.3893550587036,9.0,1.0,10.0
9324.0,35.0,Female,22.28,4.86,6.57,7.0,45.0,89.0,155.0,6.7344424207204,9.0,7.0,10.0
7944.0,42.0,Female,21.83,3.86,6.03,3.0,2.0,115.0,90.0,10.428410337694064,1.0,4.0,1.0
1420.0,35.0,Female,20.78,4.79,8.01,6.0,86.0,218.0,130.0,5.570328090461849,2.0,9.0,1.0
8569.0,37.0,Other,20.63,1.83,5.2,3.0,15.0,1.0,124.0,6.733778451194554,3.0,8.0,5.0
6883.0,38.0,Other,20.07,2.82,6.75,7.0,51.0,207.0,144.0,7.006821086559299,10.0,5.0,8.0
8230.0,56.0,Female,23.65,6.97,7.32,10.0,42.0,132.0,177.0,11.532815515045051,4.0,5.0,7.0
2896.0,39.0,Male,20.92,6.19,9.28,7.0,58.0,234.0,69.0,9.946779862460078,1.0,10.0,5.0
5582.0,32.0,Female,20.9,2.35,5.45,8.0,15.0,254.0,23.0,8.43631883537914,7.0,6.0,1.0
7861.0,48.0,Male,23.88,7.16,7.28,2.0,75.0,231.0,79.0,5.078730025547985,6.0,4.0,6.0
6736.0,20.0,Male,22.22,6.87,8.65,7.0,88.0,66.0,132.0,9.90496007296245,10.0,9.0,9.0
3084.0,21.0,Male,21.78,2.76,4.98,7.0,48.0,255.0,135.0,8.826409501018468,9.0,6.0,8.0
,30.0,Male,20.83,4.92,8.09,2.0,70.0,251.0,143.0,10.832023743778038,7.0,9.0,4.0
3351.0,55.0,Other,23.77,8.72,8.96,8.0,1.0,188.0,39.0,5.041610121034822,8.0,5.0,4.0
5012.0,44.0,Other,20.98,2.1,5.11,10.0,33.0,190.0,155.0,6.712583944942561,6.0,4.0,4.0
8695.0,23.0,Male,20.95,4.73,7.78,1.0,3.0,175.0,97.0,8.78349679310223,3.0,5.0,10.0
4068.0,53.0,Male,21.13,6.24,9.11,6.0,65.0,172.0,179.0,4.952303448655868,9.0,7.0,10.0
8504.0,32.0,Male,22.97,6.2,7.23,3.0,32.0,80.0,121.0,7.6695643221244545,9.0,6.0,5.0
3456.0,30.0,Male,23.52,6.85,7.34,8.0,61.0,27.0,115.0,5.120265412283786,6.0,1.0,2.0
2156.0,37.0,Female,22.78,3.98,5.19,6.0,25.0,237.0,41.0,4.717519169296772,2.0,7.0,7.0
5697.0,22.0,Male,22.63,4.87,6.24,1.0,58.0,79.0,58.0,7.328146627297762,10.0,8.0,3.0
3173.0,46.0,Female,22.42,6.19,7.77,6.0,66.0,51.0,144.0,11.33146027112518,10.0,8.0,2.0
4611.0,36.0,Female,23.55,5.03,5.48,7.0,26.0,50.0,83.0,7.328490345525659,3.0,1.0,8.0
4875.0,25.0,Female,22.27,7.59,9.32,8.0,77.0,205.0,42.0,9.719786140627406,1.0,1.0,4.0
2045.0,33.0,Other,20.68,5.0,8.32,2.0,73.0,129.0,125.0,6.667099678135609,3.0,9.0,5.0
7585.0,32.0,Male,23.13,5.21,6.08,2.0,12.0,247.0,4.0,11.052575887547668,5.0,10.0,5.0
3250.0,58.0,Other,21.53,6.58,9.04,4.0,35.0,32.0,28.0,7.983751910675878,8.0,10.0,7.0
2349.0,24.0,Male,23.42,8.82,9.41,3.0,53.0,194.0,8.0,10.411176236162518,3.0,10.0,5.0
8464.0,21.0,Male,22.58,6.42,7.84,5.0,66.0,111.0,157.0,11.678940843274711,7.0,1.0,1.0
6762.0,26.0,Male,23.2,6.01,6.81,9.0,20.0,22.0,153.0,7.985448755962865,8.0,8.0,3.0
8970.0,22.0,Other,22.87,5.63,6.76,10.0,41.0,227.0,17.0,6.035274080323979,4.0,5.0,9.0
7337.0,32.0,Other,23.57,7.88,8.32,1.0,45.0,144.0,144.0,7.704004229033322,4.0,4.0,9.0
4067.0,41.0,Other,21.28,6.29,9.01,5.0,23.0,208.0,10.0,5.575063999924097,7.0,8.0,4.0
3071.0,50.0,Other,21.85,4.69,6.84,9.0,49.0,110.0,12.0,9.045929123599675,10.0,2.0,9.0
9660.0,39.0,Other,22.72,3.97,5.26,5.0,75.0,6.0,14.0,5.986174526368633,4.0,4.0,4.0
8822.0,36.0,Male,22.05,3.74,5.69,7.0,12.0,165.0,35.0,9.114901385059268,8.0,3.0,3.0
1059.0,31.0,Female,23.48,8.44,8.96,3.0,89.0,109.0,57.0,7.448312747054218,8.0,9.0,9.0
7507.0,30.0,Female,22.22,5.74,7.53,2.0,61.0,148.0,102.0,11.873222934740244,5.0,8.0,4.0
1198.0,35.0,Male,23.92,7.28,7.36,10.0,70.0,155.0,20.0,10.072428552502872,10.0,4.0,1.0
4883.0,41.0,Other,20.68,4.15,7.46,10.0,70.0,218.0,17.0,4.822849005938644,9.0,2.0,6.0
1329.0,40.0,Female,22.28,4.5,6.22,4.0,85.0,275.0,138.0,11.624895747983,5.0,6.0,9.0
8160.0,40.0,Other,22.2,7.34,9.14,9.0,45.0,39.0,28.0,4.1498067781662185,1.0,9.0,5.0
5030.0,34.0,Female,22.42,3.75,5.33,9.0,22.0,179.0,87.0,11.855692122545314,10.0,4.0,6.0
9973.0,53.0,Male,20.32,2.78,6.47,4.0,66.0,220.0,166.0,9.658706018631658,7.0,1.0,5.0
1864.0,27.0,Female,21.03,3.79,6.75,2.0,40.0,224.0,84.0,8.069907810146443,4.0,5.0,9.0
8028.0,59.0,Female,22.1,7.37,9.27,8.0,28.0,161.0,161.0,9.83193007306215,2.0,4.0,9.0
